val,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11
0.0015582824611820201,0.3333333333333333,0.0,2.4635174790411534,0.0,4.0,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,-1.3654987437586263
0.0015582824611820201,0.3333333333333333,0.0,2.4635174790411534,0.0,4.0,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,-1.3654987437586263
0.0015582824611820201,0.3333333333333333,0.0,2.4635174790411534,0.0,4.0,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,-1.3654987437586263
0.0015582824611820201,0.3333333333333333,0.0,2.4635174790411534,0.0,4.0,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,-1.3654987437586263
0.0015734713797571234,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,-1.3654987437586263
0.0015734713797571234,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,-1.3654987437586263
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.0020369533395769752,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.0,1.0,6.416696701967679
0.019884173045745718,0.3333333333333333,0.0,2.4635174790411534,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.020251048231377047,0.3333333333333333,0.0,2.4567380033075374,0.0,4.333338730148021,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.03852108985887325,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,6.416696701967679
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
0.04458134933303264,0.3333333333333333,0.0,2.4567380033075374,0.0,-0.5448172610198068,0.0,4.6141263829011105,0.0,2.7969171352329933,0.018865580635010204,1.0,-2.944664052526699
