val,time,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11
0.00017181406433952793,1.0587902790011867,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.1669330820004689,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.052310438000859,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.1935243210009503,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.1980163190000894,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.215469787000984,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.241193468998972,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.0351584590007405,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,0.9962239540000155,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.2472173249989282,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.2400749629996426,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.235627582998859,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.2224538160007796,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.234013536999555,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.2203933860000689,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.212136026000735,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.252752264999799,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,0.9725873809984478,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.2159923280014482,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.230148915999962,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.032722261001254,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.2281409060014994,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.00017181406433952793,1.200954952999382,0.8669548201746449,0.0,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.308243424000466,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.2319787919986993,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.2694170529994153,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.2809616169997753,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.3048588239998935,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.2811960439994436,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.31552152400036,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.2994402320000518,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.2668486170005053,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.2629597809991537,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.3348139049994643,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.3067432139996527,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.2967676959997334,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.165988393000589,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.0016894541827247743,1.2434156740000617,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
0.001744595366322788,1.3321156310012157,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.001744595366322788,1.0045332650006458,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.001744595366322788,1.1485136190003686,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.001744595366322788,1.3513912899998104,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.001744595366322788,1.345387274001041,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.001744595366322788,1.3318195869996998,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.001744595366322788,1.0077379160011333,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.001744595366322788,1.2026848779987631,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.001744595366322788,1.309216628998911,0.8669548201746449,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3312711399994441,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3408153290001792,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3507334629994148,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.285152559999915,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3645989070009819,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.2292604060003214,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.02689869400092,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.0870725619988661,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,0.9867778000007092,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3074725559999933,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.1397496449990285,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3640683300000092,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.052661898000224,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3330377050006064,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.355186191998655,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3398971469996468,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3315059470005508,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3032692400011001,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3578104190000886,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3411855029989965,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,0.9553662189991883,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.2129132179998123,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3370880000002217,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.2802487620010652,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.1320583349988738,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3082650780015683,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3470028810006625,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.346892134000882,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.319632611999623,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3185896300001332,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.3353605339998467,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.002453934965972915,1.0854748499987181,0.5927430479084759,0.492366711234411,-1.5756448074140557,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.00420955046397771,1.233472828000231,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.00420955046397771,1.2282340400015528,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,-3.2097670891024666
0.004585126620031759,1.202269328001421,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2958225179991132,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2708132429997931,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.248703851000755,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2703739019998466,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.248411885000678,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1808694080009445,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.186972641000466,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.250208711000596,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,0.9927523389997077,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.0615200810007082,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.0942569639992143,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.295490566000808,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.0262855569999374,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1229214779996255,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1723973830012255,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.254992439000489,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1980372970010649,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1979122000011557,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2138231789995189,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1808351869985927,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.204329719999805,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2130872279994946,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.213481168000726,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2137621809997654,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.026193282999884,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2247149479990185,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2143135970000003,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1798022059992945,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1851073450015974,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.20918721399903,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.154349643000387,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2092757770005846,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.189715096999862,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1959123169999657,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2127387350010395,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.1504560449993733,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.004585126620031759,1.2134763229987584,0.5927430479084759,0.492366711234411,-1.5756448074140557,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.006570851518319158,1.3262424989989086,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.006570851518319158,1.3454017540007044,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.006570851518319158,1.3524424090010143,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.006570851518319158,1.341460804000235,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.006570851518319158,1.0846934269993653,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.006570851518319158,1.033959592001338,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6652690344177259
0.0102541142017701,1.3234936419994483,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.0545619469994563,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.343735573000231,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.2404375699989032,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,0.7607460819999687,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3617486269995425,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3437895070001105,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.2811714189992927,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3503869939995639,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3334089850013697,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3392926289998286,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.354208615999596,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3628320850002638,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3481853230005072,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.2573525969983166,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3575706960000389,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.2325503659994865,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3636974660003034,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3204333749999932,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,1.3788453139986814,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
0.0102541142017701,0.9959045810010139,0.5927430479084759,0.492366711234411,-0.20873111641714193,-0.8573344821448292,4.0,0.0,4.0,0.0,4.0,0.0,3.083658715146244,0.6652690344177259
