val,time,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10
98.89053629474034,0.9618997109996599,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9460557129996232,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.946217322999928,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9490826209998886,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,1.102143767999678,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9796151589998772,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9684427339998365,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9633359560002646,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.962771850000081,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9571575800000574,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9571128129996396,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.949784672000078,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.993429899000148,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,1.0141826249996484,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,1.0146124150001015,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,1.0630878550000489,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9773863950003943,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9892695050002658,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9928519179998148,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9729247069999474,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9630787609999061,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9533442700003434,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.955693760000031,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9742207429999326,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9789630249997572,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.995942439999908,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9618452839999918,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9571784809995734,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9619209030001912,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9487092389999816,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,1.0418651569998474,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9777028599996811,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9177497349996884,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9387217580001561,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9597377680001955,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.982130750000124,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9605691179999667,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9379299960000935,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9466163170000073,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9500791519999439,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9546006850000595,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9478031310000006,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9406811220001146,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9538818370001536,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9548806709999553,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.953274158000113,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.96195108000029,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9413532919998033,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9417487810001148,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9397837970000182,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9465337360002195,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9539081980001356,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9512282240002605,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9458236899999974,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9538001589999112,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9475472479998643,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9480663370000002,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9462131909999698,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.95451683400006,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9567991089998031,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9495000469996739,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9367382219998035,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9558719670003484,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9388358300002437,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9486065620003501,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9533147549996102,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9481768310001826,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9724795509996511,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.944608380000318,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9469086439999046,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9502422010000373,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9425761830002557,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9561070780000591,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9526622570001564,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9365847680001025,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9362210739996044,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9551666140000634,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9586746269997093,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9360264189999725,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9421066219997556,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9629004819998954,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9522267259999353,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.964382814000146,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9606481139999232,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9458211470000606,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9534284500000467,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9572831140003473,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9313373319996572,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9366100400002324,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.953313425000033,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9575002169999607,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9473468149999462,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9565177049998965,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9547296129999268,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9321489630001452,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9521705600000132,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9474072840002918,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9505628090000755,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.962997887000256,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9519392329998482,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9466761300000144,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9481902049997188,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9479755399997885,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9564406170002258,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9551999909999722,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9474730279998766,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9322212729998682,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9716830739998841,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9538978820000921,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9444110150002416,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9414843459999247,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9668677239997123,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9262121239999033,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9483716649997405,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9444099159995858,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9440136009998241,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9496201679999103,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9425238799999534,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9518035159999272,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9584893500000362,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9447081859998434,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.943505961000028,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9358518899998671,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9499626400001944,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9380636169998979,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9456729829998949,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9422642970002926,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9406438910000361,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9299205900001652,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
98.89053629474034,0.9446785259997341,1.0,1.0,0.0,1.0,7.006368773904206,8.560923043763367,-3.141592653589793,10.0,-0.04147794306326835,0.0,-3.0197937837676836
